,Serial_Number,AGE,GENDER,MARITAL_STATUS,NATIONALITY,LINE_TENURE,CUSTOMER_CLASS,SUBPLAN,CONTRACT_FLAG,PAY_METD,HS_AGE,TOP1_INT_CD,TOP2_INT_CD,TOP3_INT_CD,CUSTOMER_TYPE,ID_CHANGE_FLAG
4685,5799,36.30354683195592,F,S,702.0,481,9,2165,1.0,cs,7,242,29,65,3G,0
4686,58,50.0,F,M,702.0,584,3,2113,1.0,cs,19,NONE,NONE,NONE,4G,0
4687,580,30.0,M,S,702.0,1784,3,2102,1.0,cg,2,NONE,NONE,NONE,4G,0
4688,5807,42.0,M,M,528.0,799,5,2101,0.0,cs,26,NONE,NONE,NONE,3G,0
4689,5808,45.0,M,M,702.0,1928,3,2105,1.0,cs,20,105,NONE,NONE,3G,0
4690,581,28.0,M,S,702.0,1787,3,2242,1.0,co,2,NONE,NONE,NONE,4G,0
4691,5810,50.0,F,M,702.0,1738,3,2101,0.0,cs,56,NONE,NONE,NONE,3G,0
4692,5819,27.0,F,S,702.0,1588,7,2156,1.0,cs,4,NONE,NONE,NONE,3G,0
4693,582,18.0,M,S,702.0,525,4,2135,1.0,cs,0,NONE,NONE,NONE,4G,0
4694,5820,26.0,M,S,702.0,1924,3,2242,0.0,cs,27,103,105,242,3G,0
4695,5822,30.0,M,S,702.0,1928,3,2105,0.0,cs,60,NONE,NONE,NONE,3G,0
4696,5828,50.0,F,M,702.0,1559,3,2114,1.0,cs,14,NONE,NONE,NONE,3G,0
4697,583,37.0,M,M,608.0,1586,3,2101,1.0,cs,6,254,NONE,NONE,4G,0
4698,5833,40.0,F,M,702.0,1559,3,2114,1.0,cs,22,NONE,NONE,NONE,3G,0
4699,5835,46.0,M,M,702.0,688,3,2135,1.0,cs,2,NONE,NONE,NONE,3G,0
4700,5836,49.0,M,M,702.0,1560,3,2114,1.0,cs,16,258,NONE,NONE,3G,0
4701,5837,38.0,M,M,702.0,1313,3,2242,1.0,cs,3,NONE,NONE,NONE,3G,0
4702,584,38.0,M,M,458.0,751,3,2135,0.0,cs,0,105,103,NONE,4G,0
4703,5842,46.0,M,M,702.0,1558,3,2114,1.0,cs,12,NONE,NONE,NONE,3G,0
4704,5848,42.0,F,M,702.0,1550,3,2114,1.0,cs,12,NONE,NONE,NONE,3G,0
4705,585,29.0,M,S,702.0,1783,3,2101,1.0,co,0,105,238,242,4G,0
4706,5850,43.0,F,M,702.0,958,7,2156,1.0,cs,13,NONE,NONE,NONE,3G,0
4707,5854,57.0,F,M,702.0,1319,3,2242,0.0,cs,0,103,NONE,NONE,3G,0
4708,5855,18.0,M,S,702.0,780,4,2101,0.0,cs,10,NONE,NONE,NONE,3G,0
4709,586,27.0,M,S,702.0,1787,3,2102,1.0,dd,20,105,258,NONE,4G,0
4710,5866,59.0,F,M,702.0,1348,3,2107,1.0,cs,20,249,NONE,NONE,3G,0
4711,5868,39.0,M,S,702.0,1250,3,2137,0.0,cs,41,105,248,50,3G,0
4712,587,63.0,M,M,702.0,274,3,2241,1.0,cs,0,248,NONE,NONE,4G,0
4713,5870,44.0,M,M,702.0,770,3,2242,1.0,cx,4,NONE,NONE,NONE,3G,0
4714,5871,47.0,F,S,702.0,1557,3,2101,0.0,cs,24,NONE,NONE,NONE,3G,0
4715,5875,46.0,F,M,702.0,333,3,2241,1.0,cs,8,NONE,NONE,NONE,3G,0
4716,588,46.0,M,M,702.0,1781,3,2243,1.0,cs,0,105,237,NONE,4G,0
4717,5882,44.0,M,S,702.0,1559,3,2114,1.0,cs,21,NONE,NONE,NONE,3G,0
4718,5888,25.0,M,S,702.0,698,7,2156,1.0,cs,22,NONE,NONE,NONE,3G,0
4719,589,36.30354683195592,F,S,702.0,1153,9,2212,1.0,cs,7,46,22,70,4G,0
4720,5892,24.0,F,S,702.0,1558,3,2242,1.0,cs,19,NONE,NONE,NONE,3G,0
4721,5893,39.0,F,M,702.0,654,3,2135,1.0,cs,21,NONE,NONE,NONE,3G,0
4722,5897,25.0,M,S,702.0,1319,3,2248,1.0,cs,10,105,NONE,NONE,3G,0
4723,5898,32.0,F,S,702.0,1546,3,2114,1.0,cs,11,NONE,NONE,NONE,3G,0
4724,59,32.0,M,M,702.0,184,3,2242,1.0,cg,5,NONE,NONE,NONE,4G,0
4725,590,52.0,F,M,702.0,246,3,2248,1.0,cs,8,NONE,NONE,NONE,4G,0
4726,5900,51.0,F,M,702.0,356,3,2242,1.0,cs,11,NONE,NONE,NONE,3G,0
4727,5901,27.0,F,M,702.0,882,3,2242,1.0,cs,7,NONE,NONE,NONE,3G,0
4728,5905,18.0,M,S,702.0,609,4,2242,1.0,cs,19,NONE,NONE,NONE,3G,0
4729,591,36.0,F,M,702.0,1777,3,2105,1.0,cg,7,NONE,NONE,NONE,4G,0
4730,5913,33.0,F,S,702.0,1550,3,2102,0.0,cs,29,NONE,NONE,NONE,3G,0
4731,5915,73.0,M,M,702.0,1560,3,2114,1.0,cs,2,NONE,NONE,NONE,3G,0
4732,592,40.0,M,S,702.0,1384,3,2102,1.0,cs,7,65,258,NONE,4G,0
4733,5920,49.0,F,M,702.0,1055,3,2114,0.0,cs,34,NONE,NONE,NONE,3G,0
4734,5923,26.0,F,S,702.0,1301,6,2242,1.0,cs,42,NONE,NONE,NONE,3G,0
4735,5925,41.0,M,M,702.0,374,3,2242,1.0,cs,12,NONE,NONE,NONE,3G,0
4736,593,27.0,M,S,702.0,1790,3,2242,1.0,cs,10,NONE,NONE,NONE,4G,0
4737,5935,29.0,M,S,702.0,412,7,2208,1.0,cs,13,239,105,48,3G,0
4738,5937,44.0,F,M,702.0,967,3,2101,1.0,dd,11,NONE,NONE,NONE,3G,0
4739,5939,30.0,M,S,458.0,322,7,2212,1.0,cs,7,105,103,NONE,3G,0
4740,594,27.0,M,S,702.0,1782,3,2242,0.0,cs,0,NONE,NONE,NONE,4G,0
4741,5948,26.0,F,S,702.0,637,3,2242,1.0,cs,17,103,105,NONE,3G,0
4742,595,35.0,F,M,702.0,1784,3,2102,1.0,dd,0,237,240,241,4G,0
4743,5956,33.0,M,M,702.0,1732,3,2242,1.0,cs,10,NONE,NONE,NONE,3G,0
4744,596,26.0,M,S,702.0,500,3,2107,1.0,cs,0,105,NONE,NONE,4G,0
4745,5961,51.0,F,M,702.0,1884,3,2101,1.0,cs,7,NONE,NONE,NONE,3G,0
4746,5962,36.0,M,M,702.0,1883,3,2107,1.0,dd,10,NONE,NONE,NONE,3G,0
4747,5968,54.0,F,M,702.0,1859,3,2101,1.0,cs,11,NONE,NONE,NONE,3G,0
4748,597,26.0,F,S,702.0,1394,3,2248,1.0,cg,0,243,57,NONE,4G,0
4749,5973,35.0,M,S,702.0,1898,3,2102,1.0,cs,16,NONE,NONE,NONE,3G,0
4750,5975,43.0,F,S,702.0,863,3,2105,1.0,cs,6,NONE,NONE,NONE,3G,0
4751,598,30.0,F,S,702.0,745,3,2135,1.0,cs,6,105,NONE,NONE,4G,0
4752,5980,46.0,M,M,702.0,1710,3,2242,1.0,cs,7,NONE,NONE,NONE,3G,0
4753,5983,34.0,M,S,702.0,357,7,2209,1.0,cs,11,NONE,NONE,NONE,3G,0
4754,5985,27.0,M,S,702.0,1363,7,2105,0.0,cs,38,NONE,NONE,NONE,3G,0
4755,599,30.0,M,S,608.0,1774,3,2107,1.0,cs,0,254,80,70,4G,0
4756,5990,48.0,M,M,702.0,1711,3,2241,1.0,cs,14,48,NONE,NONE,3G,0
4757,5994,34.0,F,S,702.0,1870,3,2101,1.0,co,16,236,NONE,NONE,3G,0
4758,6,47.0,M,M,702.0,405,3,2248,1.0,cs,5,258,NONE,NONE,4G,0
4759,60,25.0,F,S,702.0,1504,3,2248,1.0,cs,1,21,40,248,4G,0
4760,600,31.0,M,S,458.0,234,3,2242,1.0,cs,7,105,103,NONE,4G,0
4761,6006,49.0,M,M,702.0,387,3,2241,0.0,cs,27,NONE,NONE,NONE,3G,0
4762,601,22.0,M,S,702.0,1441,3,2206,1.0,dd,0,NONE,NONE,NONE,4G,0
4763,6010,25.0,M,S,702.0,1094,3,2206,1.0,cs,0,NONE,NONE,NONE,3G,0
4764,6011,27.0,F,S,702.0,1022,3,2105,1.0,cs,22,NONE,NONE,NONE,3G,0
4765,602,34.0,M,M,702.0,1774,3,2206,1.0,cs,0,NONE,NONE,NONE,4G,0
4766,6022,67.0,M,M,702.0,1860,3,2101,1.0,cg,10,NONE,NONE,NONE,3G,0
4767,6026,47.0,F,M,156.0,702,5,2241,1.0,cs,13,NONE,NONE,NONE,3G,0
4768,6029,48.0,F,M,702.0,1709,3,2241,1.0,cs,9,NONE,NONE,NONE,3G,0
4769,603,30.0,M,S,702.0,1438,3,2243,1.0,cs,1,NONE,NONE,NONE,4G,0
4770,6034,50.0,M,M,702.0,1879,3,2101,0.0,cs,29,NONE,NONE,NONE,3G,0
4771,6038,23.0,F,S,702.0,927,3,2101,1.0,cs,9,NONE,NONE,NONE,3G,0
4772,604,22.0,M,S,702.0,1765,3,2242,1.0,cs,0,105,NONE,NONE,4G,0
4773,6040,48.0,M,M,702.0,1313,3,2102,1.0,cs,19,NONE,NONE,NONE,3G,0
4774,6042,42.0,M,M,702.0,510,7,2166,1.0,cs,11,NONE,NONE,NONE,3G,0
4775,6043,32.0,M,M,702.0,1214,3,2105,1.0,cs,13,NONE,NONE,NONE,3G,0
4776,6049,36.0,M,M,702.0,1885,3,2105,1.0,cs,12,NONE,NONE,NONE,3G,0
4777,605,30.0,F,S,702.0,691,7,2156,1.0,cs,0,NONE,NONE,NONE,4G,0
4778,6052,36.30354683195592,M,S,702.0,1882,3,2101,1.0,cs,10,NONE,NONE,NONE,3G,0
4779,606,28.0,M,S,702.0,913,3,2101,1.0,cs,3,NONE,NONE,NONE,4G,0
4780,607,33.0,M,M,702.0,1414,3,2107,1.0,dd,1,NONE,NONE,NONE,4G,0
4781,6072,41.0,F,M,702.0,928,3,2242,1.0,cs,0,NONE,NONE,NONE,3G,0
4782,6073,25.0,M,S,702.0,1043,3,2136,0.0,co,34,NONE,NONE,NONE,3G,0
4783,6076,36.30354683195592,M,S,702.0,193,9,2194,1.0,dd,6,260,NONE,NONE,3G,0
4784,608,32.0,M,M,702.0,1779,3,2101,1.0,co,0,NONE,NONE,NONE,4G,0
4785,6085,41.0,M,M,702.0,494,3,2135,1.0,cs,16,NONE,NONE,NONE,3G,0
4786,6087,29.0,F,S,702.0,1835,3,2242,1.0,cs,10,39,NONE,NONE,3G,0
4787,609,20.0,M,S,702.0,230,4,2242,1.0,cs,7,NONE,NONE,NONE,4G,0
4788,6091,39.0,M,M,702.0,1585,3,2107,1.0,dd,21,NONE,NONE,NONE,3G,0
4789,6095,30.0,M,M,702.0,1443,3,2102,1.0,cs,6,105,103,NONE,3G,0
4790,6098,42.0,M,M,702.0,1874,3,2102,1.0,cs,16,NONE,NONE,NONE,3G,0
4791,61,28.0,M,S,702.0,423,3,2241,1.0,cs,0,258,65,NONE,4G,0
4792,610,25.0,M,S,702.0,1414,3,2102,1.0,dd,20,105,NONE,NONE,4G,0
4793,6103,57.0,M,M,702.0,1536,3,2241,1.0,cs,11,258,65,52,3G,0
4794,6107,27.0,M,M,702.0,810,3,2135,1.0,cs,4,NONE,NONE,NONE,3G,0
4795,611,26.0,M,S,702.0,428,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
4796,6112,24.0,F,S,702.0,1858,3,2243,1.0,cs,20,248,238,242,3G,0
4797,612,24.0,M,S,702.0,1531,3,2102,1.0,cs,0,80,NONE,NONE,4G,0
4798,613,36.30354683195592,M,S,702.0,565,9,2155,1.0,cs,5,35,243,260,4G,0
4799,6131,34.0,M,S,840.0,371,3,2242,1.0,cs,9,242,NONE,NONE,3G,0
4800,6135,31.0,M,M,702.0,799,7,2156,1.0,cs,6,245,NONE,NONE,3G,0
4801,6136,55.0,F,S,702.0,631,3,2135,1.0,cs,20,NONE,NONE,NONE,3G,0
4802,614,45.0,M,M,702.0,1758,3,2101,0.0,cs,0,NONE,NONE,NONE,4G,0
4803,6141,27.0,M,S,702.0,1917,3,2105,0.0,co,0,NONE,NONE,NONE,3G,0
4804,6143,42.0,M,M,702.0,187,3,2242,1.0,cs,13,35,236,NONE,3G,0
4805,615,30.0,M,M,702.0,372,3,2137,1.0,cs,8,NONE,NONE,NONE,4G,0
4806,6153,46.0,M,M,702.0,246,3,2242,1.0,cs,8,254,80,70,3G,0
4807,6156,56.0,M,M,702.0,850,3,2105,1.0,cs,5,NONE,NONE,NONE,3G,0
4808,616,42.0,M,S,702.0,1018,3,2101,1.0,dd,3,NONE,NONE,NONE,4G,0
4809,6167,21.0,M,S,156.0,209,6,2101,1.0,cs,6,35,236,NONE,3G,0
4810,617,34.0,M,M,702.0,1731,3,2105,0.0,co,0,NONE,NONE,NONE,4G,0
4811,6172,29.0,M,S,702.0,1923,3,2105,1.0,cg,21,NONE,NONE,NONE,3G,0
4812,618,28.0,M,S,702.0,1440,3,2102,1.0,cs,0,NONE,NONE,NONE,4G,0
4813,6181,45.0,F,M,702.0,1912,3,2135,1.0,cs,21,NONE,NONE,NONE,3G,0
4814,619,46.0,M,M,702.0,1448,3,2102,0.0,cs,31,105,251,NONE,4G,0
4815,62,37.0,F,M,458.0,1039,3,2242,1.0,cs,0,103,NONE,NONE,4G,0
4816,620,18.0,M,S,702.0,639,4,2206,1.0,cs,0,NONE,NONE,NONE,4G,0
4817,621,31.0,M,S,702.0,1753,3,2102,0.0,cs,0,NONE,NONE,NONE,4G,0
4818,6219,45.0,F,M,702.0,1919,3,2105,1.0,cs,10,NONE,NONE,NONE,3G,0
4819,622,26.0,F,S,702.0,357,3,2242,1.0,cs,1,248,50,67,4G,0
4820,6224,35.0,M,S,702.0,1915,6,2107,0.0,cs,60,NONE,NONE,NONE,3G,0
4821,6226,43.0,M,M,702.0,1105,7,2155,1.0,cs,15,NONE,NONE,NONE,3G,0
4822,6227,30.0,F,S,702.0,1738,3,2105,1.0,co,0,NONE,NONE,NONE,3G,0
4823,623,31.0,M,S,579.0,1720,5,2135,1.0,cs,2,48,27,239,4G,0
4824,6230,58.0,M,M,702.0,1063,3,2101,1.0,cs,6,NONE,NONE,NONE,3G,0
4825,6232,23.0,M,S,702.0,1919,3,2242,1.0,cs,6,105,NONE,NONE,3G,0
4826,6235,17.0,F,S,702.0,187,4,2242,1.0,cs,6,NONE,NONE,NONE,3G,0
4827,6237,36.0,F,S,608.0,416,5,2242,1.0,cs,13,70,254,82,3G,0
4828,6238,30.0,F,M,702.0,413,3,2242,1.0,cs,12,NONE,NONE,NONE,3G,0
4829,624,19.0,F,S,702.0,434,4,2242,1.0,cs,1,NONE,NONE,NONE,4G,0
4830,6240,23.0,M,S,156.0,1739,6,2114,0.0,cs,57,NONE,NONE,NONE,3G,0
4831,6242,35.0,F,S,702.0,1388,3,2105,1.0,cs,29,NONE,NONE,NONE,3G,0
4832,6247,45.0,F,M,702.0,1154,3,2206,1.0,co,9,NONE,NONE,NONE,3G,0
4833,625,19.0,F,S,702.0,754,4,2242,0.0,cs,24,NONE,NONE,NONE,4G,0
4834,6258,35.0,F,S,702.0,1859,3,2107,1.0,cs,4,NONE,NONE,NONE,3G,0
4835,626,35.0,M,S,156.0,1731,3,2135,1.0,cs,17,70,35,238,4G,0
4836,627,35.0,F,S,702.0,784,3,2105,0.0,cs,0,NONE,NONE,NONE,4G,0
4837,6272,36.30354683195592,F,S,702.0,763,9,2194,1.0,dd,24,248,54,254,3G,0
4838,6274,29.0,M,S,702.0,1857,3,2206,1.0,dd,20,248,NONE,NONE,3G,0
4839,628,51.0,M,M,702.0,1704,3,2101,1.0,cs,1,NONE,NONE,NONE,4G,0
4840,6284,33.0,M,S,702.0,1843,3,2101,1.0,dd,18,105,NONE,NONE,3G,0
4841,6286,40.0,M,M,702.0,312,3,2242,1.0,cs,4,NONE,NONE,NONE,3G,0
4842,6288,39.0,F,M,702.0,191,3,2241,1.0,cs,6,105,240,NONE,3G,0
4843,629,23.0,F,S,702.0,800,3,2102,1.0,cs,3,254,103,105,4G,0
4844,6293,31.0,M,S,702.0,1847,3,2101,1.0,cg,0,NONE,NONE,NONE,3G,0
4845,6298,24.0,M,S,702.0,1447,3,2101,1.0,cs,22,NONE,NONE,NONE,3G,0
4846,6299,39.0,F,S,702.0,1052,7,2161,1.0,cs,9,105,NONE,NONE,3G,0
4847,63,48.0,F,S,702.0,1477,3,2206,1.0,cs,0,NONE,NONE,NONE,4G,0
4848,630,52.0,F,M,702.0,1717,3,2104,1.0,cs,0,NONE,NONE,NONE,4G,0
4849,6304,47.0,M,S,702.0,1465,7,2171,1.0,co,0,105,103,101,3G,0
4850,6309,57.0,M,M,702.0,470,3,2242,1.0,cs,15,NONE,NONE,NONE,3G,0
4851,631,23.0,M,M,702.0,1719,3,2242,0.0,cs,0,242,70,236,4G,0
4852,6315,22.0,F,S,702.0,302,3,2241,1.0,cs,9,NONE,NONE,NONE,3G,0
4853,632,43.0,M,M,702.0,1097,3,2105,0.0,cs,0,NONE,NONE,NONE,4G,0
4854,633,36.0,F,S,702.0,1729,3,2242,1.0,cs,3,NONE,NONE,NONE,4G,0
4855,6338,29.0,M,S,702.0,706,7,2156,1.0,cs,23,NONE,NONE,NONE,3G,0
4856,6339,29.0,M,S,702.0,195,3,2242,1.0,co,6,105,NONE,NONE,3G,0
4857,634,28.0,M,S,702.0,405,7,2156,1.0,cs,28,104,105,NONE,4G,0
4858,6341,25.0,F,S,702.0,1208,3,2102,1.0,cs,10,NONE,NONE,NONE,3G,0
4859,6342,38.0,M,M,702.0,1858,3,2102,1.0,cs,11,29,103,242,3G,0
4860,635,28.0,F,S,702.0,1441,7,2171,0.0,cs,0,65,NONE,NONE,4G,0
4861,6353,36.30354683195592,M,S,702.0,1408,3,2102,1.0,cs,4,254,105,70,3G,0
4862,6358,33.0,F,S,702.0,1844,3,2242,1.0,cs,8,NONE,NONE,NONE,3G,0
4863,6359,40.0,M,M,702.0,1810,3,2105,1.0,dd,7,NONE,NONE,NONE,3G,0
4864,636,28.0,F,S,702.0,1732,3,2107,1.0,cs,7,105,NONE,NONE,4G,0
4865,6365,26.0,M,S,702.0,1805,3,2105,0.0,cs,59,NONE,NONE,NONE,3G,0
4866,6366,58.0,M,S,702.0,1850,3,2105,1.0,cs,8,NONE,NONE,NONE,3G,0
4867,6368,42.0,F,S,702.0,773,3,2135,0.0,cs,25,NONE,NONE,NONE,3G,0
4868,637,45.0,F,M,702.0,1710,3,2105,1.0,cs,0,NONE,NONE,NONE,4G,0
4869,6378,25.0,M,S,702.0,1102,3,2242,1.0,cs,20,NONE,NONE,NONE,3G,0
4870,638,40.0,M,S,356.0,1231,5,2243,1.0,cs,0,60,239,261,4G,1
4871,6387,28.0,F,S,702.0,867,3,2101,1.0,cs,5,70,NONE,NONE,3G,0
4872,6389,40.0,M,S,702.0,246,3,2241,1.0,cs,8,NONE,NONE,NONE,3G,0
4873,639,29.0,M,S,702.0,1716,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
4874,6391,30.0,M,S,702.0,1861,5,2102,0.0,cg,26,105,248,103,3G,0
4875,6393,24.0,M,S,702.0,277,3,2242,1.0,cs,9,NONE,NONE,NONE,3G,0
4876,6395,46.0,M,M,702.0,303,3,2242,1.0,cg,9,NONE,NONE,NONE,3G,0
4877,64,20.0,M,S,702.0,1284,4,2107,1.0,dd,18,NONE,NONE,NONE,4G,0
4878,640,31.0,M,S,702.0,1182,3,2102,0.0,cs,0,248,NONE,NONE,4G,0
4879,6401,36.0,F,S,702.0,1867,5,2101,0.0,cs,0,NONE,NONE,NONE,3G,0
4880,641,38.0,M,M,702.0,1717,3,2101,1.0,co,0,NONE,NONE,NONE,4G,0
4881,6412,23.0,M,S,702.0,295,3,2242,1.0,cs,7,NONE,NONE,NONE,3G,0
4882,6413,27.0,F,S,702.0,879,3,2242,1.0,cs,8,NONE,NONE,NONE,3G,0
4883,6414,58.0,M,M,702.0,1707,7,2156,0.0,dd,55,242,NONE,NONE,3G,0
4884,6418,44.0,M,M,702.0,1834,7,2156,1.0,dd,2,NONE,NONE,NONE,3G,0
4885,642,23.0,F,S,702.0,741,7,2166,0.0,cs,24,NONE,NONE,NONE,4G,0
4886,6420,35.0,M,S,702.0,1834,7,2156,1.0,dd,19,NONE,NONE,NONE,3G,0
4887,6423,27.0,F,S,702.0,1834,7,2156,1.0,dd,10,NONE,NONE,NONE,3G,0
4888,643,32.0,F,S,702.0,1715,3,2101,1.0,cg,10,NONE,NONE,NONE,4G,0
4889,6430,32.0,M,S,608.0,271,5,2242,1.0,cs,8,254,80,NONE,3G,0
4890,6434,27.0,F,S,702.0,798,3,2242,1.0,cs,21,NONE,NONE,NONE,3G,0
4891,6435,45.0,F,M,702.0,546,3,2248,1.0,dd,4,NONE,NONE,NONE,3G,0
4892,6437,32.0,F,M,702.0,252,3,2242,1.0,cs,8,NONE,NONE,NONE,3G,0
4893,644,33.0,F,S,608.0,1029,5,2101,1.0,cs,10,80,70,254,4G,0
4894,6446,42.0,M,S,702.0,1835,3,2242,1.0,cs,13,NONE,NONE,NONE,3G,0
4895,6448,30.0,M,S,702.0,1844,3,2206,1.0,cs,5,NONE,NONE,NONE,3G,0
4896,645,29.0,F,S,702.0,1726,3,2248,1.0,cs,0,105,NONE,NONE,4G,0
4897,6452,37.0,M,M,702.0,1496,3,2105,1.0,cs,22,NONE,NONE,NONE,3G,0
4898,646,43.0,M,S,702.0,954,3,2243,1.0,cs,6,245,NONE,NONE,4G,0
4899,6461,49.0,F,M,702.0,239,7,2212,1.0,cs,7,NONE,NONE,NONE,3G,0
4900,6468,43.0,F,M,702.0,1309,3,2101,1.0,cs,10,NONE,NONE,NONE,3G,0
4901,647,25.0,F,S,458.0,1717,6,2242,0.0,cs,7,NONE,NONE,NONE,4G,0
4902,6474,47.0,M,M,579.0,864,3,2241,1.0,cs,8,NONE,NONE,NONE,3G,0
4903,648,22.0,M,S,702.0,380,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
4904,6488,24.0,M,S,702.0,1833,3,2206,0.0,cs,30,NONE,NONE,NONE,3G,0
4905,649,49.0,M,M,702.0,1709,7,2156,1.0,cs,3,NONE,NONE,NONE,4G,0
4906,65,44.0,M,M,702.0,1110,3,2105,1.0,cs,2,NONE,NONE,NONE,4G,0
4907,650,32.0,M,M,702.0,958,3,2102,0.0,cs,6,254,242,251,4G,0
4908,6500,32.0,F,S,702.0,1027,3,2105,1.0,co,18,NONE,NONE,NONE,3G,0
4909,6508,25.0,M,S,702.0,374,3,2242,1.0,cs,12,NONE,NONE,NONE,3G,0
4910,651,37.0,F,S,702.0,1732,3,2105,1.0,cs,20,NONE,NONE,NONE,4G,0
4911,6518,51.0,M,M,702.0,1840,3,2242,1.0,cs,2,248,NONE,NONE,3G,0
4912,652,30.0,F,S,702.0,1706,3,2243,0.0,cs,2,105,NONE,NONE,4G,0
4913,6521,35.0,M,M,458.0,1206,3,2105,1.0,cs,7,NONE,NONE,NONE,3G,0
4914,6522,36.30354683195592,M,S,702.0,627,9,2210,1.0,cs,20,105,NONE,NONE,3G,0
4915,6528,29.0,M,M,702.0,253,3,2241,1.0,cs,8,NONE,NONE,NONE,3G,0
4916,653,29.0,M,S,702.0,1418,7,2166,1.0,cs,0,NONE,NONE,NONE,4G,0
4917,6531,67.0,F,M,702.0,671,3,2241,1.0,cs,5,46,NONE,NONE,3G,0
4918,6538,36.30354683195592,F,S,702.0,1783,9,2170,0.0,cs,27,259,239,240,3G,0
4919,654,32.0,F,S,702.0,1703,3,2102,1.0,cs,1,105,102,103,4G,0
4920,6549,55.0,M,M,702.0,211,3,2241,1.0,cs,6,NONE,NONE,NONE,3G,0
4921,655,36.30354683195592,F,M,702.0,1443,7,2210,0.0,cs,0,NONE,NONE,NONE,4G,0
4922,6554,44.0,M,M,702.0,1852,7,2208,1.0,dd,10,NONE,NONE,NONE,3G,0
4923,6559,27.0,F,S,702.0,1668,3,2242,1.0,cs,0,NONE,NONE,NONE,3G,0
4924,656,30.0,M,S,702.0,1697,3,2105,0.0,cs,0,NONE,NONE,NONE,4G,0
4925,6561,17.0,M,S,702.0,276,4,2242,1.0,cs,8,NONE,NONE,NONE,3G,0
4926,6564,45.0,M,M,702.0,1845,7,2156,1.0,cs,14,NONE,NONE,NONE,3G,0
4927,6565,36.0,M,M,702.0,1669,3,2101,1.0,dd,6,105,NONE,NONE,3G,0
4928,657,27.0,F,S,702.0,1403,7,2166,1.0,cs,0,65,NONE,NONE,4G,0
4929,6578,36.0,F,M,702.0,1801,3,2105,1.0,cs,10,NONE,NONE,NONE,3G,0
4930,658,52.0,M,M,702.0,605,3,2206,1.0,cs,19,NONE,NONE,NONE,4G,0
4931,6589,28.0,M,S,702.0,1430,3,2242,1.0,cg,7,105,NONE,NONE,3G,0
4932,659,47.0,F,M,702.0,618,3,2243,1.0,cs,1,NONE,NONE,NONE,4G,0
4933,66,26.0,M,S,702.0,1465,3,2102,0.0,cs,0,105,103,248,4G,0
4934,660,52.0,M,M,702.0,1699,3,2107,1.0,cs,0,248,NONE,NONE,4G,0
4935,6607,29.0,F,M,702.0,257,3,2241,1.0,cs,4,102,105,248,3G,0
4936,6608,45.0,F,M,702.0,764,3,2242,1.0,cx,6,NONE,NONE,NONE,3G,0
4937,661,34.0,M,M,702.0,1711,3,2105,0.0,cs,28,105,103,NONE,4G,0
4938,6613,39.0,M,S,702.0,1732,3,2107,1.0,dd,6,NONE,NONE,NONE,3G,0
4939,662,34.0,M,M,702.0,1711,3,2101,0.0,cs,27,105,NONE,NONE,4G,0
4940,663,33.0,M,M,702.0,413,3,2242,1.0,cs,13,NONE,NONE,NONE,4G,0
4941,6633,37.0,M,M,608.0,450,5,2242,1.0,cs,4,80,254,NONE,3G,0
4942,6636,36.0,M,S,702.0,512,3,2101,1.0,cs,10,105,NONE,NONE,3G,0
4943,664,36.0,F,M,702.0,547,3,2135,1.0,cs,1,NONE,NONE,NONE,4G,0
4944,6640,28.0,F,S,702.0,1816,3,2107,1.0,co,5,NONE,NONE,NONE,3G,0
4945,6643,20.0,M,S,458.0,438,6,2242,1.0,cs,14,105,101,NONE,3G,0
4946,665,48.0,F,M,702.0,1710,3,2101,1.0,cs,6,NONE,NONE,NONE,4G,0
4947,6652,31.0,M,S,702.0,462,3,2242,1.0,cs,8,NONE,NONE,NONE,3G,0
4948,6653,28.0,F,S,702.0,1835,3,2243,1.0,cs,11,NONE,NONE,NONE,3G,0
4949,6658,52.0,F,M,702.0,1836,3,2242,1.0,cs,16,NONE,NONE,NONE,3G,0
4950,666,26.0,M,S,702.0,1701,3,2242,1.0,cs,4,NONE,NONE,NONE,4G,0
4951,6661,36.0,M,M,702.0,1834,3,2105,1.0,co,11,NONE,NONE,NONE,3G,0
4952,6669,41.0,M,M,702.0,1809,3,2105,1.0,co,10,NONE,NONE,NONE,3G,0
4953,667,32.0,M,S,702.0,454,3,2241,1.0,cs,0,105,NONE,NONE,4G,0
4954,6672,45.0,M,M,702.0,1808,3,2242,0.0,cs,14,NONE,NONE,NONE,3G,0
4955,6675,29.0,M,S,702.0,1813,7,2156,1.0,co,6,NONE,NONE,NONE,3G,0
4956,668,29.0,M,S,702.0,1705,7,2156,1.0,cs,0,NONE,NONE,NONE,4G,0
4957,6680,37.0,M,M,608.0,1378,7,2189,1.0,cs,0,254,NONE,NONE,3G,0
4958,6681,64.0,M,S,702.0,258,3,2241,1.0,cs,8,239,105,NONE,3G,0
4959,6683,44.0,M,S,702.0,1786,3,2242,0.0,cs,26,105,82,242,3G,0
4960,6689,18.0,F,S,702.0,296,4,2242,1.0,cs,9,NONE,NONE,NONE,3G,0
